id,wkt,osm_id
FLD00078,"POLYGON((57.635845 -20.480730, 57.635777 -20.480690, 57.635727 -20.480640, 57.636068 -20.479594, 57.636363 -20.478806, 57.636636 -20.478063, 57.636659 -20.478033, 57.636694 -20.478046, 57.637391 -20.478424, 57.637406 -20.478449, 57.636921 -20.479906, 57.636677 -20.480698, 57.636598 -20.480882, 57.636508 -20.480905, 57.636447 -20.480895, 57.635845 -20.480730))",542310097
FLD00079,"POLYGON((57.634598 -20.480215, 57.634644 -20.480288, 57.635397 -20.480571, 57.635632 -20.480653, 57.635975 -20.479577, 57.636175 -20.479096, 57.636541 -20.478137, 57.636584 -20.478014, 57.636577 -20.477958, 57.636467 -20.477894, 57.635767 -20.477502, 57.635719 -20.477499, 57.635297 -20.478598, 57.634938 -20.479405, 57.634700 -20.479985, 57.634598 -20.480215))",542310098
FLD00080,"POLYGON((57.639339 -20.477304, 57.639160 -20.477631, 57.639120 -20.477739, 57.639159 -20.477798, 57.639387 -20.477900, 57.639482 -20.477967, 57.639439 -20.478044, 57.639316 -20.478250, 57.639166 -20.478423, 57.639041 -20.478513, 57.638510 -20.478180, 57.639221 -20.477259, 57.639305 -20.477298, 57.639339 -20.477304))",542310099
FLD00081,"POLYGON((57.638444 -20.478287, 57.638116 -20.478708, 57.638090 -20.478786, 57.638447 -20.478989, 57.638505 -20.478982, 57.638968 -20.478593, 57.638444 -20.478287))",542310100
FLD00082,"POLYGON((57.637263 -20.478238, 57.637256 -20.478264, 57.638000 -20.478719, 57.638023 -20.478722, 57.638039 -20.478704, 57.639316 -20.477002, 57.639320 -20.476944, 57.639297 -20.476892, 57.638753 -20.476613, 57.638674 -20.476600, 57.638566 -20.476603, 57.637834 -20.477524, 57.637263 -20.478238))",542310101
FLD00083,"POLYGON((57.637634 -20.475861, 57.637586 -20.475813, 57.637538 -20.475808, 57.637110 -20.476915, 57.636752 -20.477801, 57.636699 -20.477916, 57.637068 -20.478156, 57.637175 -20.478219, 57.637850 -20.477375, 57.638574 -20.476461, 57.638175 -20.476239, 57.637892 -20.476082, 57.637735 -20.475976, 57.637634 -20.475861))",542310102
FLD00084,"POLYGON((57.636754 -20.474960, 57.636702 -20.474998, 57.636683 -20.475063, 57.636686 -20.475099, 57.636859 -20.475195, 57.636950 -20.475251, 57.636793 -20.475513, 57.636514 -20.475331, 57.635999 -20.476120, 57.635396 -20.477112, 57.635385 -20.477154, 57.635420 -20.477190, 57.636029 -20.477559, 57.636626 -20.477878, 57.636657 -20.477861, 57.637492 -20.475738, 57.637483 -20.475675, 57.637208 -20.475239, 57.636989 -20.475099, 57.636754 -20.474960))",542310103
FLD00085,"POLYGON((57.634500 -20.475205, 57.634414 -20.475228, 57.634360 -20.475308, 57.634071 -20.476225, 57.634057 -20.476313, 57.634063 -20.476388, 57.634111 -20.476429, 57.635310 -20.477117, 57.636657 -20.474969, 57.636638 -20.474921, 57.636471 -20.474873, 57.636233 -20.474881, 57.635962 -20.474936, 57.635745 -20.475012, 57.635511 -20.475127, 57.635326 -20.475192, 57.635173 -20.475200, 57.634940 -20.475200, 57.634500 -20.475205))",542310104
FLD00086,"POLYGON((57.634576 -20.477365, 57.634390 -20.477387, 57.633815 -20.477410, 57.633717 -20.477395, 57.633703 -20.477366, 57.633939 -20.476655, 57.633989 -20.476463, 57.634002 -20.476458, 57.634045 -20.476468, 57.634740 -20.476865, 57.634767 -20.476895, 57.634752 -20.476927, 57.634576 -20.477365))",542310107
FLD00087,"POLYGON((57.634837 -20.476933, 57.634661 -20.477363, 57.634661 -20.477389, 57.634696 -20.477390, 57.635525 -20.477352, 57.635527 -20.477322, 57.634837 -20.476933))",542310110
FLD00088,"POLYGON((57.633797 -20.479992, 57.633753 -20.479977, 57.633740 -20.479948, 57.633749 -20.479900, 57.634157 -20.478783, 57.634454 -20.477940, 57.634621 -20.477477, 57.635577 -20.477441, 57.635617 -20.477468, 57.635622 -20.477495, 57.635606 -20.477573, 57.635251 -20.478514, 57.635015 -20.479056, 57.634772 -20.479594, 57.634607 -20.480014, 57.634538 -20.480194, 57.634492 -20.480222, 57.634440 -20.480224, 57.633797 -20.479992))",542310112
FLD00089,"POLYGON((57.632950 -20.479590, 57.632943 -20.479640, 57.632948 -20.479683, 57.633569 -20.479918, 57.633624 -20.479921, 57.633650 -20.479911, 57.634165 -20.478558, 57.634444 -20.477774, 57.634504 -20.477615, 57.634527 -20.477525, 57.634508 -20.477495, 57.633697 -20.477494, 57.633651 -20.477508, 57.633297 -20.478549, 57.632950 -20.479590))",542310114
FLD00090,"POLYGON((57.630454 -20.480239, 57.630389 -20.480212, 57.630349 -20.480158, 57.630347 -20.480095, 57.630302 -20.479244, 57.630295 -20.479186, 57.630302 -20.479134, 57.630345 -20.479075, 57.630399 -20.479043, 57.630479 -20.479060, 57.631328 -20.479298, 57.632730 -20.479708, 57.632817 -20.479743, 57.632826 -20.479787, 57.632813 -20.479855, 57.632510 -20.480758, 57.632439 -20.480778, 57.632372 -20.480771, 57.630454 -20.480239))",542310116
FLD00091,"POLYGON((57.630424 -20.481321, 57.630474 -20.481408, 57.630570 -20.481467, 57.632050 -20.481876, 57.632110 -20.481870, 57.632444 -20.480916, 57.632432 -20.480847, 57.631485 -20.480565, 57.630491 -20.480297, 57.630391 -20.480267, 57.630348 -20.480284, 57.630351 -20.480325, 57.630398 -20.481182, 57.630424 -20.481321))",542310117
FLD00092,"POLYGON((57.630304 -20.484590, 57.630359 -20.484482, 57.630459 -20.484323, 57.630568 -20.484167, 57.630737 -20.484003, 57.630969 -20.483777, 57.631159 -20.483602, 57.631209 -20.483540, 57.631224 -20.483486, 57.630913 -20.482761, 57.630778 -20.482400, 57.630452 -20.481555, 57.630407 -20.481489, 57.630296 -20.481458, 57.629596 -20.481274, 57.629549 -20.481295, 57.629597 -20.481729, 57.629668 -20.482264, 57.629711 -20.482377, 57.630069 -20.482987, 57.630133 -20.483197, 57.630135 -20.483359, 57.630089 -20.483506, 57.630050 -20.483600, 57.630048 -20.483664, 57.630055 -20.483731, 57.630080 -20.483812, 57.630164 -20.483934, 57.630231 -20.484057, 57.630246 -20.484144, 57.630253 -20.484286, 57.630269 -20.484484, 57.630304 -20.484590))",542310118
FLD00093,"POLYGON((57.631296 -20.483480, 57.631673 -20.483232, 57.631706 -20.483188, 57.632095 -20.481964, 57.630591 -20.481523, 57.630532 -20.481542, 57.630532 -20.481567, 57.631296 -20.483480))",542310119
FLD00094,"POLYGON((57.630466 -20.468452, 57.630406 -20.468457, 57.630363 -20.468516, 57.630328 -20.468576, 57.630234 -20.468853, 57.630238 -20.468898, 57.630270 -20.468894, 57.630733 -20.468577, 57.630758 -20.468550, 57.630711 -20.468522, 57.630558 -20.468482, 57.630466 -20.468452))",542325840
FLD00095,"POLYGON((57.629236 -20.469054, 57.629212 -20.469111, 57.629390 -20.469392, 57.629440 -20.469410, 57.629515 -20.469380, 57.629978 -20.469054, 57.630084 -20.468924, 57.630153 -20.468835, 57.630237 -20.468635, 57.630281 -20.468496, 57.630254 -20.468481, 57.630188 -20.468517, 57.629809 -20.468746, 57.629394 -20.468996, 57.629236 -20.469054))",542325841
FLD00096,"POLYGON((57.630616 -20.469588, 57.630612 -20.469614, 57.630925 -20.469995, 57.630970 -20.469985, 57.631588 -20.469568, 57.631607 -20.469529, 57.631567 -20.469444, 57.630855 -20.468603, 57.630809 -20.468591, 57.630365 -20.468895, 57.630360 -20.468958, 57.630389 -20.469055, 57.630435 -20.469119, 57.630722 -20.469414, 57.630742 -20.469457, 57.630725 -20.469480, 57.630659 -20.469535, 57.630616 -20.469588))",542325842
FLD00097,"POLYGON((57.628714 -20.470820, 57.629101 -20.471274, 57.630061 -20.470612, 57.630904 -20.470025, 57.630548 -20.469629, 57.629763 -20.470148, 57.629591 -20.470301, 57.629499 -20.470355, 57.629404 -20.470350, 57.629365 -20.470350, 57.628714 -20.470820))",542325843
FLD00098,"POLYGON((57.628910 -20.470609, 57.628824 -20.470504, 57.628961 -20.470399, 57.628670 -20.470050, 57.628307 -20.470298, 57.628677 -20.470770, 57.628910 -20.470609))",542325844
FLD00099,"POLYGON((57.629696 -20.471631, 57.629665 -20.471636, 57.629648 -20.471592, 57.629802 -20.471433, 57.629888 -20.471391, 57.630082 -20.471274, 57.630117 -20.471275, 57.630410 -20.471068, 57.630068 -20.470667, 57.630824 -20.470142, 57.630998 -20.470015, 57.631659 -20.469574, 57.631764 -20.469615, 57.632023 -20.469746, 57.632069 -20.469775, 57.632073 -20.469800, 57.632070 -20.469872, 57.632028 -20.469967, 57.631969 -20.470049, 57.631768 -20.470162, 57.631466 -20.470383, 57.630919 -20.470809, 57.630363 -20.471220, 57.629954 -20.471516, 57.629853 -20.471579, 57.629785 -20.471612, 57.629738 -20.471625, 57.629696 -20.471631))",542325845
FLD00100,"POLYGON((57.628733 -20.472355, 57.628718 -20.472315, 57.629330 -20.471847, 57.629510 -20.471721, 57.629587 -20.471690, 57.629696 -20.471683, 57.629806 -20.471672, 57.630825 -20.470931, 57.631673 -20.470288, 57.632011 -20.470069, 57.632077 -20.469997, 57.632105 -20.469932, 57.632130 -20.469859, 57.632138 -20.469810, 57.632136 -20.469780, 57.632160 -20.469767, 57.632612 -20.469869, 57.633053 -20.469981, 57.633096 -20.470005, 57.633096 -20.470030, 57.633035 -20.470075, 57.632274 -20.470596, 57.631549 -20.471066, 57.630697 -20.471638, 57.629751 -20.472261, 57.629135 -20.472649, 57.629051 -20.472690, 57.629004 -20.472690, 57.628733 -20.472355))",542325846
FLD00101,"POLYGON((57.628552 -20.471761, 57.628320 -20.471894, 57.628301 -20.471931, 57.628580 -20.472279, 57.628613 -20.472293, 57.629005 -20.472011, 57.628967 -20.471975, 57.628820 -20.471917, 57.628713 -20.471860, 57.628613 -20.471812, 57.628552 -20.471761))",542325847
FLD00102,"POLYGON((57.629309 -20.473068, 57.629344 -20.473095, 57.629417 -20.473070, 57.632371 -20.471226, 57.632670 -20.471014, 57.633831 -20.470255, 57.633849 -20.470228, 57.633828 -20.470208, 57.633227 -20.470047, 57.632758 -20.470351, 57.631771 -20.470997, 57.630250 -20.472005, 57.629071 -20.472756, 57.629309 -20.473068))",542325848
FLD00103,"POLYGON((57.629392 -20.473151, 57.629609 -20.473388, 57.629758 -20.473519, 57.629896 -20.473622, 57.631068 -20.472884, 57.633997 -20.470946, 57.634685 -20.470510, 57.634688 -20.470463, 57.634665 -20.470444, 57.633992 -20.470251, 57.633800 -20.470373, 57.631638 -20.471755, 57.629392 -20.473151))",542325849
FLD00104,"POLYGON((57.629979 -20.473690, 57.630247 -20.473878, 57.630450 -20.473946, 57.630864 -20.474067, 57.631040 -20.474109, 57.631110 -20.474103, 57.633140 -20.472773, 57.634170 -20.472106, 57.635620 -20.471168, 57.635746 -20.470857, 57.635740 -20.470737, 57.635614 -20.470663, 57.634863 -20.470504, 57.634780 -20.470506, 57.633831 -20.471142, 57.632810 -20.471825, 57.631875 -20.472421, 57.631036 -20.472986, 57.630383 -20.473411, 57.629993 -20.473666, 57.629979 -20.473690))",542325850
FLD00105,"POLYGON((57.631210 -20.474128, 57.631202 -20.474162, 57.631393 -20.474218, 57.632443 -20.474523, 57.632632 -20.474563, 57.633552 -20.473981, 57.635030 -20.473015, 57.635085 -20.472956, 57.635584 -20.471374, 57.635604 -20.471260, 57.635046 -20.471623, 57.633813 -20.472420, 57.632775 -20.473106, 57.631456 -20.473976, 57.631210 -20.474128))",542325851
FLD00106,"POLYGON((57.632732 -20.474589, 57.634979 -20.473116, 57.635016 -20.473104, 57.635023 -20.473137, 57.634847 -20.473677, 57.634550 -20.474599, 57.634407 -20.475008, 57.634359 -20.475038, 57.634224 -20.475032, 57.633225 -20.474749, 57.632758 -20.474615, 57.632732 -20.474589))",542325852
FLD00107,"POLYGON((57.634482 -20.474995, 57.634465 -20.475053, 57.634504 -20.475071, 57.634728 -20.475072, 57.635040 -20.475057, 57.635246 -20.475050, 57.635356 -20.475028, 57.635436 -20.474984, 57.635892 -20.473895, 57.636619 -20.472114, 57.636785 -20.471730, 57.636758 -20.471674, 57.635728 -20.471310, 57.635683 -20.471308, 57.635189 -20.472818, 57.634733 -20.474240, 57.634482 -20.474995))",542325853
FLD00108,"POLYGON((57.637217 -20.475024, 57.638134 -20.473157, 57.638512 -20.472403, 57.638505 -20.472340, 57.636895 -20.471725, 57.636837 -20.471750, 57.635519 -20.474924, 57.635518 -20.474934, 57.635538 -20.474938, 57.635592 -20.474931, 57.635654 -20.474910, 57.635766 -20.474865, 57.636003 -20.474778, 57.636140 -20.474744, 57.636344 -20.474716, 57.636482 -20.474726, 57.636592 -20.474754, 57.636824 -20.474847, 57.637025 -20.474944, 57.637217 -20.475024))",542325854
FLD00109,"POLYGON((57.637324 -20.474929, 57.637292 -20.475034, 57.637453 -20.475323, 57.637700 -20.475723, 57.637890 -20.475936, 57.638188 -20.476094, 57.638660 -20.476321, 57.639803 -20.474909, 57.641063 -20.473330, 57.641050 -20.473283, 57.638593 -20.472363, 57.638561 -20.472403, 57.637324 -20.474929))",542325855
FLD00110,"POLYGON((57.639942 -20.482575, 57.639969 -20.482620, 57.640690 -20.483062, 57.640725 -20.483066, 57.641852 -20.481532, 57.641986 -20.481329, 57.642015 -20.481243, 57.641990 -20.481189, 57.641407 -20.480833, 57.641247 -20.480722, 57.641140 -20.480875, 57.640763 -20.481445, 57.640190 -20.482232, 57.639942 -20.482575))",542325856
FLD00111,"POLYGON((57.637552 -20.465650, 57.637508 -20.465645, 57.637315 -20.466221, 57.637151 -20.466784, 57.637194 -20.466854, 57.638669 -20.467547, 57.639243 -20.467826, 57.639296 -20.467831, 57.639863 -20.466587, 57.639872 -20.466531, 57.639824 -20.466488, 57.638263 -20.465918, 57.637552 -20.465650))",542863737
FLD00112,"POLYGON((57.637166 -20.466933, 57.637090 -20.466935, 57.637044 -20.467061, 57.636792 -20.467889, 57.636547 -20.468702, 57.636592 -20.468763, 57.637767 -20.469212, 57.637813 -20.469216, 57.638335 -20.467969, 57.638476 -20.467564, 57.638447 -20.467528, 57.637166 -20.466933))",542863739
FLD00113,"POLYGON((57.639603 -20.469918, 57.639659 -20.469932, 57.639725 -20.469937, 57.640442 -20.468515, 57.640467 -20.468431, 57.640433 -20.468381, 57.639636 -20.468093, 57.639337 -20.467998, 57.639020 -20.467816, 57.638585 -20.467625, 57.638539 -20.467680, 57.638159 -20.468585, 57.637901 -20.469192, 57.637906 -20.469262, 57.638012 -20.469316, 57.639603 -20.469918))",542863740
FLD00114,"POLYGON((57.639816 -20.469928, 57.639827 -20.469988, 57.640170 -20.470144, 57.640634 -20.470306, 57.640770 -20.470362, 57.640818 -20.470354, 57.640888 -20.470262, 57.641613 -20.468962, 57.641647 -20.468892, 57.641613 -20.468824, 57.640943 -20.468570, 57.640630 -20.468458, 57.640544 -20.468464, 57.640501 -20.468516, 57.639816 -20.469928))",542863741
FLD00115,"POLYGON((57.635353 -20.465513, 57.636080 -20.465714, 57.636753 -20.465933, 57.636884 -20.465963, 57.637430 -20.465625, 57.637479 -20.465494, 57.637507 -20.465347, 57.637658 -20.464877, 57.637790 -20.464505, 57.638053 -20.463706, 57.638038 -20.463665, 57.637975 -20.463689, 57.636831 -20.464488, 57.636077 -20.465007, 57.635357 -20.465469, 57.635353 -20.465513))",542863742
FLD00116,"POLYGON((57.632742 -20.467301, 57.632845 -20.467325, 57.633455 -20.467522, 57.633668 -20.467580, 57.633764 -20.467630, 57.633941 -20.467682, 57.634212 -20.467738, 57.634284 -20.467752, 57.636277 -20.466389, 57.636784 -20.466054, 57.636762 -20.465997, 57.636632 -20.465960, 57.635364 -20.465587, 57.635264 -20.465568, 57.635199 -20.465587, 57.634401 -20.466159, 57.633300 -20.466936, 57.632966 -20.467168, 57.632742 -20.467301))",542863743
FLD00117,"POLYGON((57.632099 -20.467205, 57.631918 -20.467746, 57.632055 -20.467651, 57.632219 -20.467518, 57.632357 -20.467449, 57.632488 -20.467372, 57.632527 -20.467332, 57.632099 -20.467205))",542863744
FLD00118,"POLYGON((57.630994 -20.468491, 57.630962 -20.468531, 57.630970 -20.468614, 57.631646 -20.469465, 57.631698 -20.469473, 57.633313 -20.468407, 57.634178 -20.467827, 57.634158 -20.467791, 57.633952 -20.467756, 57.633815 -20.467719, 57.633742 -20.467692, 57.633481 -20.467606, 57.633021 -20.467474, 57.632719 -20.467368, 57.632602 -20.467395, 57.631515 -20.468140, 57.630994 -20.468491))",542863745
FLD00119,"POLYGON((57.631745 -20.469545, 57.631983 -20.469664, 57.632117 -20.469701, 57.632461 -20.469765, 57.633160 -20.469952, 57.633254 -20.469929, 57.635555 -20.468410, 57.635700 -20.468306, 57.635702 -20.468257, 57.635598 -20.468214, 57.634338 -20.467851, 57.634277 -20.467849, 57.633158 -20.468600, 57.631766 -20.469508, 57.631745 -20.469545))",542863746
FLD00120,"POLYGON((57.634441 -20.467741, 57.634394 -20.467781, 57.634936 -20.467958, 57.635254 -20.468050, 57.637028 -20.466821, 57.637084 -20.466714, 57.637386 -20.465791, 57.637377 -20.465749, 57.637315 -20.465777, 57.635561 -20.466982, 57.634441 -20.467741))",542863747
FLD00121,"POLYGON((57.635353 -20.468066, 57.635453 -20.468113, 57.635719 -20.468178, 57.635837 -20.468200, 57.636732 -20.467636, 57.636827 -20.467508, 57.637024 -20.466896, 57.636884 -20.466977, 57.635400 -20.468033, 57.635353 -20.468066))",542863748
FLD00122,"POLYGON((57.634874 -20.470354, 57.634794 -20.470399, 57.634716 -20.470391, 57.633351 -20.470015, 57.633294 -20.469990, 57.634139 -20.469441, 57.636682 -20.467741, 57.636750 -20.467726, 57.636646 -20.468123, 57.636218 -20.469483, 57.634874 -20.470354))",542863749
FLD00123,"POLYGON((57.634896 -20.470432, 57.636155 -20.469605, 57.636172 -20.469627, 57.635838 -20.470615, 57.635818 -20.470643, 57.635783 -20.470647, 57.634896 -20.470432))",542863750
FLD00124,"POLYGON((57.637948 -20.469369, 57.637869 -20.469359, 57.637825 -20.469387, 57.637776 -20.469514, 57.636913 -20.471569, 57.636917 -20.471654, 57.636972 -20.471690, 57.638472 -20.472246, 57.638511 -20.472254, 57.638580 -20.472227, 57.639194 -20.471011, 57.639651 -20.470100, 57.639670 -20.470054, 57.639651 -20.470008, 57.637948 -20.469369))",542863751
FLD00125,"POLYGON((57.635751 -20.471248, 57.635704 -20.471216, 57.635704 -20.471195, 57.635944 -20.470467, 57.636478 -20.468909, 57.636504 -20.468865, 57.636556 -20.468853, 57.637707 -20.469281, 57.637763 -20.469307, 57.637762 -20.469344, 57.636834 -20.471578, 57.636809 -20.471629, 57.636757 -20.471614, 57.635751 -20.471248))",542863752
FLD00126,"POLYGON((57.645653 -20.471653, 57.645639 -20.471627, 57.645662 -20.471564, 57.646432 -20.470496, 57.646582 -20.470291, 57.646613 -20.470261, 57.646657 -20.470284, 57.647253 -20.470833, 57.647261 -20.470877, 57.647219 -20.470947, 57.646460 -20.472015, 57.646412 -20.472031, 57.645945 -20.471770, 57.645653 -20.471653))",542863753
FLD00127,"POLYGON((57.640239 -20.471919, 57.640156 -20.471872, 57.640124 -20.471846, 57.640196 -20.471710, 57.640575 -20.471019, 57.640901 -20.470404, 57.640953 -20.470338, 57.641081 -20.470389, 57.641652 -20.470672, 57.641679 -20.470715, 57.641671 -20.470771, 57.641337 -20.472065, 57.641309 -20.472112, 57.641281 -20.472122, 57.640239 -20.471919))",542863754
FLD00128,"POLYGON((57.641826 -20.470731, 57.641779 -20.470731, 57.641763 -20.470774, 57.641589 -20.471451, 57.641399 -20.472122, 57.641424 -20.472158, 57.641841 -20.472236, 57.641910 -20.472219, 57.642046 -20.472055, 57.642198 -20.471710, 57.642300 -20.471350, 57.642325 -20.471118, 57.642335 -20.470977, 57.641826 -20.470731))",542863755
FLD00129,"POLYGON((57.641997 -20.472245, 57.642131 -20.472064, 57.642260 -20.471747, 57.642315 -20.471565, 57.642392 -20.471324, 57.642394 -20.471183, 57.642414 -20.471100, 57.642516 -20.471149, 57.642957 -20.471432, 57.643355 -20.471685, 57.643400 -20.471715, 57.643295 -20.471862, 57.643160 -20.472064, 57.643028 -20.472270, 57.642932 -20.472386, 57.642886 -20.472442, 57.642840 -20.472442, 57.641997 -20.472245))",542863756
FLD00130,"POLYGON((57.641781 -20.472291, 57.641817 -20.472306, 57.641808 -20.472351, 57.641179 -20.473170, 57.641122 -20.473210, 57.641051 -20.473211, 57.639811 -20.472735, 57.638661 -20.472319, 57.638637 -20.472286, 57.639097 -20.471364, 57.639517 -20.470519, 57.639726 -20.470094, 57.639761 -20.470075, 57.639842 -20.470095, 57.640682 -20.470395, 57.640768 -20.470424, 57.640768 -20.470462, 57.640051 -20.471824, 57.640041 -20.471872, 57.640064 -20.471916, 57.640131 -20.471951, 57.641781 -20.472291))",542863758
FLD00131,"POLYGON((57.642003 -20.472339, 57.641923 -20.472323, 57.641880 -20.472345, 57.641379 -20.473040, 57.641228 -20.473236, 57.641235 -20.473290, 57.641340 -20.473325, 57.641947 -20.473537, 57.642024 -20.473552, 57.642779 -20.472600, 57.642801 -20.472555, 57.642771 -20.472514, 57.642720 -20.472501, 57.642003 -20.472339))",542863760
FLD00132,"POLYGON((57.644593 -20.472401, 57.644576 -20.472495, 57.644492 -20.472665, 57.644376 -20.472867, 57.644401 -20.472903, 57.644840 -20.473123, 57.645048 -20.473225, 57.645155 -20.473264, 57.645241 -20.473182, 57.645395 -20.472923, 57.645266 -20.472856, 57.645092 -20.472793, 57.645022 -20.472712, 57.644958 -20.472634, 57.644816 -20.472544, 57.644636 -20.472469, 57.644593 -20.472401))",542863761
FLD00133,"POLYGON((57.644676 -20.472288, 57.644743 -20.472160, 57.644700 -20.472139, 57.644617 -20.472099, 57.644448 -20.472041, 57.644416 -20.472089, 57.644443 -20.472167, 57.644540 -20.472225, 57.644628 -20.472268, 57.644342 -20.472876, 57.643964 -20.472725, 57.643123 -20.472295, 57.643111 -20.472254, 57.643213 -20.472073, 57.643408 -20.471828, 57.643893 -20.471211, 57.643996 -20.471131, 57.644079 -20.471080, 57.644090 -20.471012, 57.644078 -20.470966, 57.644112 -20.470961, 57.644172 -20.470983, 57.645135 -20.471466, 57.645594 -20.471708, 57.645624 -20.471764, 57.645689 -20.471820, 57.645755 -20.471839, 57.645875 -20.471838, 57.645965 -20.471865, 57.646067 -20.471911, 57.646095 -20.471932, 57.646000 -20.471984, 57.645924 -20.472061, 57.645890 -20.472163, 57.645878 -20.472268, 57.645865 -20.472408, 57.645722 -20.472381, 57.645642 -20.472355, 57.645513 -20.472378, 57.645419 -20.472411, 57.645317 -20.472446, 57.645226 -20.472476, 57.645114 -20.472481, 57.645044 -20.472451, 57.644955 -20.472396, 57.644845 -20.472361, 57.644762 -20.472323, 57.644676 -20.472288))",542863762
FLD00134,"POLYGON((57.645234 -20.473285, 57.645242 -20.473253, 57.645435 -20.472974, 57.645510 -20.472903, 57.645632 -20.472841, 57.645756 -20.472779, 57.645816 -20.472726, 57.645860 -20.472648, 57.645894 -20.472558, 57.645903 -20.472433, 57.645905 -20.472348, 57.645934 -20.472225, 57.645983 -20.472106, 57.646027 -20.472049, 57.646103 -20.472006, 57.646158 -20.471968, 57.646228 -20.471990, 57.646606 -20.472215, 57.646626 -20.472244, 57.646613 -20.472271, 57.646158 -20.472853, 57.645681 -20.473467, 57.645634 -20.473490, 57.645567 -20.473464, 57.645234 -20.473285))",542863763
FLD00135,"POLYGON((57.645807 -20.473571, 57.645761 -20.473545, 57.645742 -20.473520, 57.645754 -20.473467, 57.646656 -20.472322, 57.646707 -20.472296, 57.646749 -20.472296, 57.646946 -20.472418, 57.647048 -20.472455, 57.647131 -20.472472, 57.647280 -20.472522, 57.647353 -20.472557, 57.647466 -20.472600, 57.647523 -20.472626, 57.647543 -20.472651, 57.647531 -20.472675, 57.647497 -20.472728, 57.646550 -20.473896, 57.646491 -20.473921, 57.646431 -20.473902, 57.646088 -20.473710, 57.645807 -20.473571))",542863764
FLD00136,"POLYGON((57.645822 -20.478164, 57.645779 -20.478131, 57.645783 -20.478090, 57.646602 -20.477024, 57.647261 -20.476186, 57.648089 -20.475132, 57.648481 -20.474633, 57.648524 -20.474625, 57.648781 -20.474780, 57.648798 -20.474819, 57.647992 -20.476084, 57.647912 -20.476199, 57.647887 -20.476281, 57.647879 -20.476350, 57.647886 -20.476489, 57.647882 -20.476628, 57.647862 -20.476726, 57.647821 -20.476840, 57.647794 -20.476892, 57.647739 -20.476901, 57.647666 -20.476897, 57.647584 -20.476879, 57.647482 -20.476886, 57.647412 -20.476926, 57.647214 -20.477167, 57.646381 -20.478431, 57.646332 -20.478441, 57.646059 -20.478271, 57.645822 -20.478164))",542863766
